APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,quarter,combination_label
Ratanagari,ladies finger,2016,November,646,1917,2889,2439.0,2016-11-01,Ratnagiri,Maharashtra,4,Ratanagari:ladies finger
Ratanagari,flower,2014,September,676,2425,3375,2915.0,2014-09-01,Ratnagiri,Maharashtra,3,Ratanagari:flower
Ratanagari,flower,2014,October,795,2333,3119,2743.0,2014-10-01,Ratnagiri,Maharashtra,4,Ratanagari:flower
Ratanagari,flower,2014,November,1100,2947,3645,3297.0,2014-11-01,Ratnagiri,Maharashtra,4,Ratanagari:flower
Ratanagari,flower,2014,December,1053,2625,3350,2985.0,2014-12-01,Ratnagiri,Maharashtra,4,Ratanagari:flower
Ratanagari,flower,2015,January,894,2188,2825,2508.0,2015-01-01,Ratnagiri,Maharashtra,1,Ratanagari:flower
Ratanagari,flower,2015,February,920,1556,2264,1911.0,2015-02-01,Ratnagiri,Maharashtra,1,Ratanagari:flower
Ratanagari,flower,2015,March,1123,1350,1917,1629.0,2015-03-01,Ratnagiri,Maharashtra,1,Ratanagari:flower
Ratanagari,flower,2015,April,510,2393,3107,2754.0,2015-04-01,Ratnagiri,Maharashtra,2,Ratanagari:flower
Ratanagari,flower,2015,May,954,2316,3000,2658.0,2015-05-01,Ratnagiri,Maharashtra,2,Ratanagari:flower
Ratanagari,flower,2015,June,966,2028,2583,2319.0,2015-06-01,Ratnagiri,Maharashtra,2,Ratanagari:flower
Ratanagari,flower,2015,July,8402,1895,2579,2261.0,2015-07-01,Ratnagiri,Maharashtra,3,Ratanagari:flower
Ratanagari,flower,2015,August,839,1842,2539,2211.0,2015-08-01,Ratnagiri,Maharashtra,3,Ratanagari:flower
Ratanagari,flower,2015,September,990,1690,2238,1981.0,2015-09-01,Ratnagiri,Maharashtra,3,Ratanagari:flower
Ratanagari,flower,2015,October,1022,2000,2575,2308.0,2015-10-01,Ratnagiri,Maharashtra,4,Ratanagari:flower
Ratanagari,flower,2015,November,904,2085,3000,2595.0,2015-11-01,Ratnagiri,Maharashtra,4,Ratanagari:flower
Ratanagari,flower,2015,December,1145,2568,3273,2941.0,2015-12-01,Ratnagiri,Maharashtra,4,Ratanagari:flower
Ratanagari,flower,2016,January,1074,2650,3550,3110.0,2016-01-01,Ratnagiri,Maharashtra,1,Ratanagari:flower
Ratanagari,flower,2016,February,1279,1617,2440,2105.0,2016-02-01,Ratnagiri,Maharashtra,1,Ratanagari:flower
Ratanagari,flower,2016,March,959,1650,2425,2075.0,2016-03-01,Ratnagiri,Maharashtra,1,Ratanagari:flower
Ratanagari,flower,2016,April,632,2579,3974,3316.0,2016-04-01,Ratnagiri,Maharashtra,2,Ratanagari:flower
Ratanagari,flower,2016,May,1129,2636,3773,3218.0,2016-05-01,Ratnagiri,Maharashtra,2,Ratanagari:flower
Ratanagari,flower,2016,June,963,2636,3773,3241.0,2016-06-01,Ratnagiri,Maharashtra,2,Ratanagari:flower
Ratanagari,flower,2016,July,749,2529,3500,3035.0,2016-07-01,Ratnagiri,Maharashtra,3,Ratanagari:flower
Ratanagari,flower,2016,August,741,2583,3444,3033.0,2016-08-01,Ratnagiri,Maharashtra,3,Ratanagari:flower
Ratanagari,flower,2016,September,870,2211,3000,2637.0,2016-09-01,Ratnagiri,Maharashtra,3,Ratanagari:flower
Ratanagari,flower,2016,October,802,2139,2806,2500.0,2016-10-01,Ratnagiri,Maharashtra,4,Ratanagari:flower
Ratanagari,flower,2016,November,1277,2000,2738,2405.0,2016-11-01,Ratnagiri,Maharashtra,4,Ratanagari:flower
Ratanagari,cucumber,2014,September,226,900,1425,1183.0,2014-09-01,Ratnagiri,Maharashtra,3,Ratanagari:cucumber
Ratanagari,cucumber,2014,October,120,1200,1931,1600.0,2014-10-01,Ratnagiri,Maharashtra,4,Ratanagari:cucumber
Ratanagari,cucumber,2014,November,195,1382,2382,1877.0,2014-11-01,Ratnagiri,Maharashtra,4,Ratanagari:cucumber
Ratanagari,cucumber,2014,December,118,1700,2583,2150.0,2014-12-01,Ratnagiri,Maharashtra,4,Ratanagari:cucumber
Ratanagari,cucumber,2015,January,95,1750,2550,2142.0,2015-01-01,Ratnagiri,Maharashtra,1,Ratanagari:cucumber
Ratanagari,cucumber,2015,February,34,1500,2500,2000.0,2015-02-01,Ratnagiri,Maharashtra,1,Ratanagari:cucumber
Ratanagari,cucumber,2015,March,208,1100,1825,1460.0,2015-03-01,Ratnagiri,Maharashtra,1,Ratanagari:cucumber
Ratanagari,cucumber,2015,April,223,964,1409,1186.0,2015-04-01,Ratnagiri,Maharashtra,2,Ratanagari:cucumber
Ratanagari,cucumber,2015,May,104,1167,2117,1642.0,2015-05-01,Ratnagiri,Maharashtra,2,Ratanagari:cucumber
Ratanagari,cucumber,2015,June,254,1240,1953,1620.0,2015-06-01,Ratnagiri,Maharashtra,2,Ratanagari:cucumber
Ratanagari,cucumber,2015,July,320,1192,1738,1469.0,2015-07-01,Ratnagiri,Maharashtra,3,Ratanagari:cucumber
Ratanagari,cucumber,2015,August,397,803,1381,1122.0,2015-08-01,Ratnagiri,Maharashtra,3,Ratanagari:cucumber
Ratanagari,cucumber,2015,September,346,1025,1669,1366.0,2015-09-01,Ratnagiri,Maharashtra,3,Ratanagari:cucumber
Ratanagari,cucumber,2015,October,445,1406,2250,1850.0,2015-10-01,Ratnagiri,Maharashtra,4,Ratanagari:cucumber
Ratanagari,cucumber,2015,November,425,1188,2063,1619.0,2015-11-01,Ratnagiri,Maharashtra,4,Ratanagari:cucumber
Ratanagari,cucumber,2015,December,346,988,1900,1512.0,2015-12-01,Ratnagiri,Maharashtra,4,Ratanagari:cucumber
Ratanagari,cucumber,2016,January,77,1375,2500,1925.0,2016-01-01,Ratnagiri,Maharashtra,1,Ratanagari:cucumber
Ratanagari,cucumber,2016,February,75,2300,3100,2740.0,2016-02-01,Ratnagiri,Maharashtra,1,Ratanagari:cucumber
Ratanagari,cucumber,2016,March,154,2071,2857,2471.0,2016-03-01,Ratnagiri,Maharashtra,1,Ratanagari:cucumber
Ratanagari,cucumber,2016,April,235,1558,2342,2008.0,2016-04-01,Ratnagiri,Maharashtra,2,Ratanagari:cucumber
Ratanagari,cucumber,2016,May,244,1578,2944,2278.0,2016-05-01,Ratnagiri,Maharashtra,2,Ratanagari:cucumber
Ratanagari,cucumber,2016,June,185,1300,2429,1957.0,2016-06-01,Ratnagiri,Maharashtra,2,Ratanagari:cucumber
Ratanagari,cucumber,2016,July,259,1062,1654,1400.0,2016-07-01,Ratnagiri,Maharashtra,3,Ratanagari:cucumber
Ratanagari,cucumber,2016,August,502,727,1513,1147.0,2016-08-01,Ratnagiri,Maharashtra,3,Ratanagari:cucumber
Ratanagari,cucumber,2016,September,316,786,1514,1171.0,2016-09-01,Ratnagiri,Maharashtra,3,Ratanagari:cucumber
Ratanagari,cucumber,2016,October,309,1050,1692,1375.0,2016-10-01,Ratnagiri,Maharashtra,4,Ratanagari:cucumber
Ratanagari,cucumber,2016,November,156,1000,1938,1525.0,2016-11-01,Ratnagiri,Maharashtra,4,Ratanagari:cucumber
Ratanagari,bitter gourd,2014,September,200,2875,3719,3294.0,2014-09-01,Ratnagiri,Maharashtra,3,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2014,October,173,1654,2346,2012.0,2014-10-01,Ratnagiri,Maharashtra,4,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2014,November,131,2889,3500,3206.0,2014-11-01,Ratnagiri,Maharashtra,4,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2014,December,131,2625,3250,2954.0,2014-12-01,Ratnagiri,Maharashtra,4,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,January,28,2667,3500,3083.0,2015-01-01,Ratnagiri,Maharashtra,1,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,February,21,2833,3333,3083.0,2015-02-01,Ratnagiri,Maharashtra,1,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,March,34,3125,3750,3438.0,2015-03-01,Ratnagiri,Maharashtra,1,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,April,27,2667,3167,2917.0,2015-04-01,Ratnagiri,Maharashtra,2,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,May,66,3100,3700,3400.0,2015-05-01,Ratnagiri,Maharashtra,2,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,June,136,3125,3688,3394.0,2015-06-01,Ratnagiri,Maharashtra,2,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,July,208,3083,3833,3483.0,2015-07-01,Ratnagiri,Maharashtra,3,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,August,201,2450,3050,2715.0,2015-08-01,Ratnagiri,Maharashtra,3,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,September,315,1625,2219,1938.0,2015-09-01,Ratnagiri,Maharashtra,3,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,October,221,2385,3115,2785.0,2015-10-01,Ratnagiri,Maharashtra,4,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,November,181,2750,3536,3121.0,2015-11-01,Ratnagiri,Maharashtra,4,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2015,December,69,3286,3929,3629.0,2015-12-01,Ratnagiri,Maharashtra,4,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2016,January,55,3500,4167,3900.0,2016-01-01,Ratnagiri,Maharashtra,1,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2016,April,26,4000,5000,4500.0,2016-04-01,Ratnagiri,Maharashtra,2,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2016,May,45,3125,4750,4025.0,2016-05-01,Ratnagiri,Maharashtra,2,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2016,June,11,4000,6000,4530.0,2016-06-01,Ratnagiri,Maharashtra,2,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2016,July,62,4750,6375,4530.0,2016-07-01,Ratnagiri,Maharashtra,3,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2016,August,105,2500,4200,3460.0,2016-08-01,Ratnagiri,Maharashtra,3,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2016,September,166,1200,1900,1738.0,2016-09-01,Ratnagiri,Maharashtra,3,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2016,October,154,2000,2583,2333.0,2016-10-01,Ratnagiri,Maharashtra,4,Ratanagari:bitter gourd
Ratanagari,bitter gourd,2016,November,183,1450,2100,1820.0,2016-11-01,Ratnagiri,Maharashtra,4,Ratanagari:bitter gourd
Ratanagari,cabbage,2014,September,458,763,1089,926.0,2014-09-01,Ratnagiri,Maharashtra,3,Ratanagari:cabbage
Ratanagari,cabbage,2014,October,513,635,928,785.0,2014-10-01,Ratnagiri,Maharashtra,4,Ratanagari:cabbage
Ratanagari,cabbage,2014,November,525,905,1245,1074.0,2014-11-01,Ratnagiri,Maharashtra,4,Ratanagari:cabbage
Ratanagari,cabbage,2014,December,478,1042,1389,1221.0,2014-12-01,Ratnagiri,Maharashtra,4,Ratanagari:cabbage
Ratanagari,cabbage,2015,January,392,1075,1425,1250.0,2015-01-01,Ratnagiri,Maharashtra,1,Ratanagari:cabbage
Ratanagari,cabbage,2015,February,514,775,1198,993.0,2015-02-01,Ratnagiri,Maharashtra,1,Ratanagari:cabbage
Ratanagari,cabbage,2015,March,627,500,929,712.0,2015-03-01,Ratnagiri,Maharashtra,1,Ratanagari:cabbage
Ratanagari,cabbage,2015,April,430,451,685,568.0,2015-04-01,Ratnagiri,Maharashtra,2,Ratanagari:cabbage
Ratanagari,cabbage,2015,May,599,564,817,692.0,2015-05-01,Ratnagiri,Maharashtra,2,Ratanagari:cabbage
Ratanagari,cabbage,2015,June,611,916,1205,1066.0,2015-06-01,Ratnagiri,Maharashtra,2,Ratanagari:cabbage
Ratanagari,cabbage,2015,July,540,855,1200,1030.0,2015-07-01,Ratnagiri,Maharashtra,3,Ratanagari:cabbage
Ratanagari,cabbage,2015,August,532,689,1100,886.0,2015-08-01,Ratnagiri,Maharashtra,3,Ratanagari:cabbage
Ratanagari,cabbage,2015,September,802,598,938,769.0,2015-09-01,Ratnagiri,Maharashtra,3,Ratanagari:cabbage
Ratanagari,cabbage,2015,October,639,570,965,775.0,2015-10-01,Ratnagiri,Maharashtra,4,Ratanagari:cabbage
Ratanagari,cabbage,2015,November,660,879,1300,1084.0,2015-11-01,Ratnagiri,Maharashtra,4,Ratanagari:cabbage
Ratanagari,cabbage,2015,December,750,996,1591,1348.0,2015-12-01,Ratnagiri,Maharashtra,4,Ratanagari:cabbage
Ratanagari,cabbage,2016,January,648,979,1458,1242.0,2016-01-01,Ratnagiri,Maharashtra,1,Ratanagari:cabbage
Ratanagari,cabbage,2016,February,749,605,986,798.0,2016-02-01,Ratnagiri,Maharashtra,1,Ratanagari:cabbage
Ratanagari,cabbage,2016,March,1001,476,790,614.0,2016-03-01,Ratnagiri,Maharashtra,1,Ratanagari:cabbage
Ratanagari,cabbage,2016,April,750,505,826,679.0,2016-04-01,Ratnagiri,Maharashtra,2,Ratanagari:cabbage
Ratanagari,cabbage,2016,May,628,805,1252,1052.0,2016-05-01,Ratnagiri,Maharashtra,2,Ratanagari:cabbage
Ratanagari,cabbage,2016,June,566,1750,2505,1808.0,2016-06-01,Ratnagiri,Maharashtra,2,Ratanagari:cabbage
Ratanagari,cabbage,2016,July,455,2118,2926,1808.0,2016-07-01,Ratnagiri,Maharashtra,3,Ratanagari:cabbage
Ratanagari,cabbage,2016,August,5933,1016,1711,1384.0,2016-08-01,Ratnagiri,Maharashtra,3,Ratanagari:cabbage
Ratanagari,cabbage,2016,September,585,431,725,559.0,2016-09-01,Ratnagiri,Maharashtra,3,Ratanagari:cabbage
Ratanagari,cabbage,2016,October,670,494,961,719.0,2016-10-01,Ratnagiri,Maharashtra,4,Ratanagari:cabbage
Ratanagari,cabbage,2016,November,747,479,758,616.0,2016-11-01,Ratnagiri,Maharashtra,4,Ratanagari:cabbage
Ratanagari,maize(corn.),2014,September,34,2750,4750,3750.0,2014-09-01,Ratnagiri,Maharashtra,3,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2014,October,18,3000,4500,3700.0,2014-10-01,Ratnagiri,Maharashtra,4,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2014,December,17,6000,7000,5940.625,2014-12-01,Ratnagiri,Maharashtra,4,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,January,84,3250,4183,3725.0,2015-01-01,Ratnagiri,Maharashtra,1,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,February,110,4500,5357,4929.0,2015-02-01,Ratnagiri,Maharashtra,1,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,March,157,2667,3417,3042.0,2015-03-01,Ratnagiri,Maharashtra,1,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,April,48,2000,3000,2500.0,2015-04-01,Ratnagiri,Maharashtra,2,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,May,25,1500,2500,2365.625,2015-05-01,Ratnagiri,Maharashtra,2,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,June,10,4000,5000,4600.0,2015-06-01,Ratnagiri,Maharashtra,2,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,July,37,4125,5000,4575.0,2015-07-01,Ratnagiri,Maharashtra,3,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,August,10,5000,6000,5500.0,2015-08-01,Ratnagiri,Maharashtra,3,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,September,154,3778,5222,4511.0,2015-09-01,Ratnagiri,Maharashtra,3,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,October,48,2500,3500,3033.0,2015-10-01,Ratnagiri,Maharashtra,4,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,November,79,3500,4750,4125.0,2015-11-01,Ratnagiri,Maharashtra,4,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2015,December,52,4000,4800,4410.0,2015-12-01,Ratnagiri,Maharashtra,4,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2016,March,42,3250,4500,3950.0,2016-03-01,Ratnagiri,Maharashtra,1,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2016,April,80,3625,5625,4650.0,2016-04-01,Ratnagiri,Maharashtra,2,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2016,May,21,4000,5000,4600.0,2016-05-01,Ratnagiri,Maharashtra,2,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2016,July,10,5000,6000,5600.0,2016-07-01,Ratnagiri,Maharashtra,3,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2016,September,44,3333,4167,3833.0,2016-09-01,Ratnagiri,Maharashtra,3,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2016,October,27,3500,5000,4300.0,2016-10-01,Ratnagiri,Maharashtra,4,Ratanagari:maize(corn.)
Ratanagari,maize(corn.),2016,November,11,2000,4000,3000.0,2016-11-01,Ratnagiri,Maharashtra,4,Ratanagari:maize(corn.)
Ratanagari,capsicum,2014,September,321,2500,3353,2926.0,2014-09-01,Ratnagiri,Maharashtra,3,Ratanagari:capsicum
Ratanagari,capsicum,2014,October,254,2083,3000,2554.0,2014-10-01,Ratnagiri,Maharashtra,4,Ratanagari:capsicum
Ratanagari,capsicum,2014,November,359,3789,4458,4126.0,2014-11-01,Ratnagiri,Maharashtra,4,Ratanagari:capsicum
Ratanagari,capsicum,2014,December,321,3088,3853,3474.0,2014-12-01,Ratnagiri,Maharashtra,4,Ratanagari:capsicum
Ratanagari,capsicum,2015,January,197,3167,3800,3487.0,2015-01-01,Ratnagiri,Maharashtra,1,Ratanagari:capsicum
Ratanagari,capsicum,2015,February,123,3000,3800,3395.0,2015-02-01,Ratnagiri,Maharashtra,1,Ratanagari:capsicum
Ratanagari,capsicum,2015,March,253,3219,3984,3603.0,2015-03-01,Ratnagiri,Maharashtra,1,Ratanagari:capsicum
Ratanagari,capsicum,2015,April,285,2182,2955,2568.0,2015-04-01,Ratnagiri,Maharashtra,2,Ratanagari:capsicum
Ratanagari,capsicum,2015,May,379,2324,3029,2676.0,2015-05-01,Ratnagiri,Maharashtra,2,Ratanagari:capsicum
Ratanagari,capsicum,2015,June,431,2750,3500,3139.0,2015-06-01,Ratnagiri,Maharashtra,2,Ratanagari:capsicum
Ratanagari,capsicum,2015,July,472,2361,3000,2714.0,2015-07-01,Ratnagiri,Maharashtra,3,Ratanagari:capsicum
Ratanagari,capsicum,2015,August,499,1750,2625,2209.0,2015-08-01,Ratnagiri,Maharashtra,3,Ratanagari:capsicum
Ratanagari,capsicum,2015,September,747,1424,2048,1776.0,2015-09-01,Ratnagiri,Maharashtra,3,Ratanagari:capsicum
Ratanagari,capsicum,2015,October,651,1972,2806,2428.0,2015-10-01,Ratnagiri,Maharashtra,4,Ratanagari:capsicum
Ratanagari,capsicum,2015,November,440,1943,2786,2386.0,2015-11-01,Ratnagiri,Maharashtra,4,Ratanagari:capsicum
Ratanagari,capsicum,2015,December,464,2450,3400,2975.0,2015-12-01,Ratnagiri,Maharashtra,4,Ratanagari:capsicum
Ratanagari,capsicum,2016,January,400,2806,3722,3300.0,2016-01-01,Ratnagiri,Maharashtra,1,Ratanagari:capsicum
Ratanagari,capsicum,2016,February,318,2433,3233,2873.0,2016-02-01,Ratnagiri,Maharashtra,1,Ratanagari:capsicum
Ratanagari,capsicum,2016,March,306,2875,3719,3306.0,2016-03-01,Ratnagiri,Maharashtra,1,Ratanagari:capsicum
Ratanagari,capsicum,2016,April,265,3042,4042,3550.0,2016-04-01,Ratnagiri,Maharashtra,2,Ratanagari:capsicum
Ratanagari,capsicum,2016,May,287,3042,4500,3817.0,2016-05-01,Ratnagiri,Maharashtra,2,Ratanagari:capsicum
Ratanagari,capsicum,2016,June,140,3667,5444,4622.0,2016-06-01,Ratnagiri,Maharashtra,2,Ratanagari:capsicum
Ratanagari,capsicum,2016,July,225,4333,6167,4964.75,2016-07-01,Ratnagiri,Maharashtra,3,Ratanagari:capsicum
Ratanagari,capsicum,2016,August,454,2700,4033,3427.0,2016-08-01,Ratnagiri,Maharashtra,3,Ratanagari:capsicum
Ratanagari,capsicum,2016,September,498,1357,2121,1761.0,2016-09-01,Ratnagiri,Maharashtra,3,Ratanagari:capsicum
Ratanagari,capsicum,2016,October,441,1515,2177,1885.0,2016-10-01,Ratnagiri,Maharashtra,4,Ratanagari:capsicum
Ratanagari,capsicum,2016,November,460,1393,2071,1771.0,2016-11-01,Ratnagiri,Maharashtra,4,Ratanagari:capsicum
Ratanagari,tomato,2014,September,2997,1280,2473,1875.0,2014-09-01,Ratnagiri,Maharashtra,3,Ratanagari:tomato
Ratanagari,tomato,2014,October,3089,900,1640,1258.0,2014-10-01,Ratnagiri,Maharashtra,4,Ratanagari:tomato
Ratanagari,tomato,2014,November,4166,655,1185,915.0,2014-11-01,Ratnagiri,Maharashtra,4,Ratanagari:tomato
Ratanagari,tomato,2014,December,4182,1065,1813,1445.0,2014-12-01,Ratnagiri,Maharashtra,4,Ratanagari:tomato
Ratanagari,tomato,2015,January,3427,1280,1885,1588.0,2015-01-01,Ratnagiri,Maharashtra,1,Ratanagari:tomato
Ratanagari,tomato,2015,February,4041,730,1300,1013.0,2015-02-01,Ratnagiri,Maharashtra,1,Ratanagari:tomato
Ratanagari,tomato,2015,March,4231,552,1167,867.0,2015-03-01,Ratnagiri,Maharashtra,1,Ratanagari:tomato
Ratanagari,tomato,2015,April,3200,511,964,736.0,2015-04-01,Ratnagiri,Maharashtra,2,Ratanagari:tomato
Ratanagari,tomato,2015,May,3540,1032,1658,1342.0,2015-05-01,Ratnagiri,Maharashtra,2,Ratanagari:tomato
Ratanagari,tomato,2015,June,3792,1316,1979,1668.0,2015-06-01,Ratnagiri,Maharashtra,2,Ratanagari:tomato
Ratanagari,tomato,2015,July,3907,1005,1710,1365.0,2015-07-01,Ratnagiri,Maharashtra,3,Ratanagari:tomato
Ratanagari,tomato,2015,August,4751,568,951,764.0,2015-08-01,Ratnagiri,Maharashtra,3,Ratanagari:tomato
Ratanagari,tomato,2015,September,5269,529,1012,769.0,2015-09-01,Ratnagiri,Maharashtra,3,Ratanagari:tomato
Ratanagari,tomato,2015,October,4667,655,1370,993.0,2015-10-01,Ratnagiri,Maharashtra,4,Ratanagari:tomato
Ratanagari,tomato,2015,November,4176,1435,2770,2118.0,2015-11-01,Ratnagiri,Maharashtra,4,Ratanagari:tomato
Ratanagari,tomato,2015,December,4721,1252,2133,1720.0,2015-12-01,Ratnagiri,Maharashtra,4,Ratanagari:tomato
Ratanagari,tomato,2016,January,3761,1230,2105,1695.0,2016-01-01,Ratnagiri,Maharashtra,1,Ratanagari:tomato
Ratanagari,tomato,2016,February,6563,538,943,724.0,2016-02-01,Ratnagiri,Maharashtra,1,Ratanagari:tomato
Ratanagari,tomato,2016,March,6615,463,913,692.0,2016-03-01,Ratnagiri,Maharashtra,1,Ratanagari:tomato
Ratanagari,tomato,2016,April,5044,668,1253,950.0,2016-04-01,Ratnagiri,Maharashtra,2,Ratanagari:tomato
Ratanagari,tomato,2016,May,3601,2005,3277,2666.0,2016-05-01,Ratnagiri,Maharashtra,2,Ratanagari:tomato
Ratanagari,tomato,2016,June,2794,2895,4721,2976.75,2016-06-01,Ratnagiri,Maharashtra,2,Ratanagari:tomato
Ratanagari,tomato,2016,July,3345,2237,3605,2976.75,2016-07-01,Ratnagiri,Maharashtra,3,Ratanagari:tomato
Ratanagari,tomato,2016,August,5156,684,1268,995.0,2016-08-01,Ratnagiri,Maharashtra,3,Ratanagari:tomato
Ratanagari,tomato,2016,September,4624,532,984,747.0,2016-09-01,Ratnagiri,Maharashtra,3,Ratanagari:tomato
Ratanagari,tomato,2016,October,4733,586,1250,947.0,2016-10-01,Ratnagiri,Maharashtra,4,Ratanagari:tomato
Ratanagari,tomato,2016,November,7131,381,714,538.0,2016-11-01,Ratnagiri,Maharashtra,4,Ratanagari:tomato
Ratanagari,green-peas,2014,December,151,3875,4525,4200.0,2014-12-01,Ratnagiri,Maharashtra,4,Ratanagari:green-peas
Ratanagari,green-peas,2015,January,215,3333,3958,3633.0,2015-01-01,Ratnagiri,Maharashtra,1,Ratanagari:green-peas
Ratanagari,green-peas,2015,February,198,2818,3500,3159.0,2015-02-01,Ratnagiri,Maharashtra,1,Ratanagari:green-peas
Ratanagari,green-peas,2015,March,20,3000,3500,3250.0,2015-03-01,Ratnagiri,Maharashtra,1,Ratanagari:green-peas
Ratanagari,green-peas,2015,April,15,8000,9000,8500.0,2015-04-01,Ratnagiri,Maharashtra,2,Ratanagari:green-peas
Ratanagari,green-peas,2015,May,50,6750,8500,7625.0,2015-05-01,Ratnagiri,Maharashtra,2,Ratanagari:green-peas
Ratanagari,green-peas,2015,June,10,1000,1200,1100.0,2015-06-01,Ratnagiri,Maharashtra,2,Ratanagari:green-peas
Ratanagari,green-peas,2015,July,10,4000,5000,4600.0,2015-07-01,Ratnagiri,Maharashtra,3,Ratanagari:green-peas
Ratanagari,green-peas,2015,August,53,4500,5300,4880.0,2015-08-01,Ratnagiri,Maharashtra,3,Ratanagari:green-peas
Ratanagari,green-peas,2015,September,10,1000,1200,1100.0,2015-09-01,Ratnagiri,Maharashtra,3,Ratanagari:green-peas
Ratanagari,green-peas,2015,October,18,900,1200,1050.0,2015-10-01,Ratnagiri,Maharashtra,4,Ratanagari:green-peas
Ratanagari,green-peas,2015,November,8,1200,1500,1300.0,2015-11-01,Ratnagiri,Maharashtra,4,Ratanagari:green-peas
Ratanagari,green-peas,2015,December,326,4265,5059,4659.0,2015-12-01,Ratnagiri,Maharashtra,4,Ratanagari:green-peas
Ratanagari,green-peas,2016,January,354,3654,4308,3992.0,2016-01-01,Ratnagiri,Maharashtra,1,Ratanagari:green-peas
Ratanagari,green-peas,2016,February,299,2833,3375,3100.0,2016-02-01,Ratnagiri,Maharashtra,1,Ratanagari:green-peas
Ratanagari,green-peas,2016,March,70,4600,5400,5020.0,2016-03-01,Ratnagiri,Maharashtra,1,Ratanagari:green-peas
Ratanagari,green-peas,2016,April,40,6500,8000,7300.0,2016-04-01,Ratnagiri,Maharashtra,2,Ratanagari:green-peas
Ratanagari,green-peas,2016,May,60,8800,9800,9360.0,2016-05-01,Ratnagiri,Maharashtra,2,Ratanagari:green-peas
Ratanagari,green-peas,2016,June,40,9000,10000,9575.0,2016-06-01,Ratnagiri,Maharashtra,2,Ratanagari:green-peas
Ratanagari,green-peas,2016,July,98,6000,6875,6525.0,2016-07-01,Ratnagiri,Maharashtra,3,Ratanagari:green-peas
Ratanagari,green-peas,2016,August,149,4250,5833,5133.0,2016-08-01,Ratnagiri,Maharashtra,3,Ratanagari:green-peas
Ratanagari,green-peas,2016,September,48,3500,5750,4500.0,2016-09-01,Ratnagiri,Maharashtra,3,Ratanagari:green-peas
Ratanagari,green-peas,2016,November,35,6000,7000,6550.0,2016-11-01,Ratnagiri,Maharashtra,4,Ratanagari:green-peas
Ratanagari,brinjal,2014,September,425,1676,2676,2212.0,2014-09-01,Ratnagiri,Maharashtra,3,Ratanagari:brinjal
Ratanagari,brinjal,2014,October,394,1267,2200,1743.0,2014-10-01,Ratnagiri,Maharashtra,4,Ratanagari:brinjal
Ratanagari,brinjal,2014,November,521,2868,3789,3339.0,2014-11-01,Ratnagiri,Maharashtra,4,Ratanagari:brinjal
Ratanagari,brinjal,2014,December,755,1700,2400,2063.0,2014-12-01,Ratnagiri,Maharashtra,4,Ratanagari:brinjal
Ratanagari,brinjal,2015,January,659,1453,2047,1747.0,2015-01-01,Ratnagiri,Maharashtra,1,Ratanagari:brinjal
